,Location,Ranking on list,Price class numeric,Restaurant,Postal code,Pizza,Sushi,Fisk og skaldyr,Thai,Café,Italiensk,Indisk,Mexicansk,Steakhouse
1465,"55.678,12.597252",1097.0,99,Gasoline Grill, 1401 ,False,False,False,False,False,False,False,False,False
1466,"55.66401,12.51643",1089.0,1,French Chicken, 2500 ,False,False,False,False,False,False,False,False,False
1467,"55.658943,12.601217",1088.0,1,La Sardegna, 2300 ,True,False,False,False,False,True,False,False,False
1468,"55.68149,12.562969",1086.0,2,L & V Café, 1366 ,False,False,False,False,False,True,False,False,False
1469,"55.6654,12.55027",1084.0,99,Absalon, 1720 ,False,False,False,False,False,False,False,False,False
1470,"55.67072,12.54395",1075.0,2,Restaurant Værksted 1751, 1751 ,False,False,False,False,False,False,False,False,False
1471,"55.67116,12.54447",1065.0,1,Graesk Smag, 1620 ,False,False,False,False,False,False,False,False,False
1472,"55.666813,12.545739",1060.0,2,Beat Café, 1670 ,False,False,False,False,True,False,False,False,False
1473,"55.684124,12.485929",1056.0,2,Que Pasa, 2720 ,False,False,False,False,False,False,False,False,False
1474,"55.70124,12.59637",1055.0,3,Marco Polo Restaurant, ,False,False,False,False,False,False,False,False,False
1475,"55.69503,12.56938",1050.0,2,Restaurant Metier, 2100 ,False,False,False,False,False,False,False,False,False
1476,"55.67047,12.55714",1048.0,99,Boy's Shawarma & Kylling, 1650 ,False,False,False,False,False,False,False,False,False
1477,"55.707714,12.524847",1042.0,99,Kaffedepartementet, 2400 ,False,False,False,False,False,False,False,False,False
1478,"55.685894,12.566549",1041.0,99,Sunday Munday, 1360 ,False,False,False,False,False,False,False,False,False
1479,"55.68019,12.52155",1040.0,1,La Tradizionale Pizzeria, ,True,False,False,False,False,True,False,False,False
1480,"55.67502,12.580593",1032.0,2,Svaneke Is, ,False,False,False,False,False,False,False,False,False
1481,"55.68583,12.56649",1023.0,99,Desserthuset, 1360 ,False,False,False,False,True,False,False,False,False
1482,"55.67871,12.57328",1017.0,1,Charlie Scotts Bar, 1159 ,False,False,False,False,False,False,False,False,False
1483,"55.67117,12.54615",1016.0,1,1+1 Street Kitchen, 1674 ,False,False,False,False,False,False,False,False,False
1484,"55.689323,12.572272",1009.0,99,Taim Restaurant, 1354 ,False,False,False,False,False,False,False,False,False
1485,"55.678646,12.583161",1003.0,99,Le Coin, ,False,False,False,False,False,False,False,False,False
1486,"55.698082,12.593874",990.0,3,Storehouse, 2100 ,False,False,False,False,True,False,False,False,False
1487,"55.67166,12.5466",989.0,1,"El Patrón, Tacos By Armando", 1620 ,False,False,False,False,False,False,False,True,False
1488,"55.677296,12.567593",987.0,3,Louises Fiskebar, 1552 ,False,False,True,False,False,False,False,False,False
1489,"55.689034,12.558084",985.0,1,Taste of Taiwan Bubble Tea, 2200 ,False,False,False,False,True,False,False,False,False
1490,"55.68627,12.580382",981.0,2,Herkules Pavillonen, 1307 ,False,False,False,False,False,False,False,False,False
1491,"55.67624,12.590883",980.0,2,DAC& CAFE, 1473 ,False,False,False,False,True,False,False,False,False
1492,"55.676315,12.580501",974.0,2,Bojesen, ,False,False,False,False,False,False,False,False,False
1493,"55.68209,12.57349",966.0,2,Hvitfeldt Kaffe, 1173 ,False,False,False,False,False,False,False,False,False
1494,"55.690544,12.560717",958.0,1,Gaza Grill, 2200 ,False,False,False,False,False,False,False,False,False
1495,"55.664486,12.600275",957.0,2,pasta house, 2300 ,False,False,False,False,False,True,False,False,False
1496,"55.69001,12.55509",953.0,2,Novel Café, ,False,False,False,False,True,False,False,False,False
1497,"55.696827,12.581577",951.0,2,& Rudolph, 2100 ,False,False,False,False,False,False,False,False,False
1498,"55.67199,12.592215",950.0,99,Brødflov, ,False,False,False,False,False,False,False,False,False
1499,"55.69558,12.5704",945.0,2,Djuus Copenhagen, 2100 ,False,False,False,False,False,False,False,False,False
1500,"55.707886,12.598808",940.0,2,just-A-winebar, 2150 ,False,False,False,False,False,False,False,False,False
1501,"55.69013,12.612906",933.0,99,Lille Bakery, 1432 ,False,False,False,False,False,False,False,False,False
1502,"55.697247,12.544249",927.0,99,Durum Bar Nørrebro, 2200 ,False,False,False,False,False,False,False,False,False
1503,"55.674057,12.591391",925.0,2,Cafe Christianshavn, 1416 ,False,False,False,False,True,False,False,False,False
1504,"55.673866,12.568507",919.0,2,The Bird & Kissmeyer, 1603 ,False,False,False,False,False,False,False,False,False
1505,"55.689793,12.573182",918.0,2,Souvlaki Stories, 1307 ,False,False,False,False,False,False,False,False,False
1506,"55.70793,12.53235",916.0,2,Go Sushi, 2400 ,False,True,False,False,False,False,False,False,False
1507,"55.671642,12.546494",914.0,2,EggSperience, 1640 ,False,False,False,False,False,True,False,False,False
1508,"55.671333,12.560428",902.0,1,Mokkariet - Istedgade, 1650 ,False,False,False,False,True,False,False,False,False
1509,"55.672806,12.555656",899.0,2,Moi, 1620 ,False,False,False,False,False,False,False,False,False
1510,"55.310535,12.372546",898.0,2,California Kitchen, 1620 ,False,False,False,False,False,False,False,False,False
1511,"55.669754,12.559823",886.0,99,H15, 1700 ,False,False,False,False,False,False,False,False,False
1512,"55.690758,12.55808",885.0,2,Kaf, 2200 ,False,False,False,False,False,False,False,False,False
1513,"55.682335,12.572467",880.0,2,Indian Swaad, 1174 ,False,False,False,False,False,False,True,False,False
1514,"55.70817,12.55786",878.0,2,Royal cuisine, 2100 ,False,False,True,False,False,False,False,False,False
1515,"55.688503,12.56211",876.0,2,Maui, 2200 ,False,False,True,False,False,False,False,False,False
1516,"55.69202,12.61303",869.0,99,Broaden & Build, 1432 ,False,False,False,False,False,False,False,False,False
1517,"55.662125,12.631094",864.0,1,Le Kaff, 2300 ,False,False,False,False,False,False,False,False,False
1518,"55.664158,12.601647",862.0,2,H3 Fiskerestaurant, ,False,False,True,False,False,False,False,False,False
1519,"55.683083,12.582827",861.0,3,Glød, 1304 ,False,False,False,False,False,False,False,False,False
1520,"55.67211,12.55462",856.0,99,Motto Bar & Trattoria, 1620 ,False,False,False,False,False,True,False,False,False
1521,"55.681118,12.584264",849.0,2,Bonden og Adelen, 1104 ,False,False,False,False,False,False,False,False,False
1522,"55.68028,12.56323",847.0,1,Froken Sandwich, ,False,False,False,False,False,False,False,False,False
1523,"55.68144,12.575883",844.0,1,Døp, ,False,False,False,False,False,False,False,False,False
1524,"55.69347,12.607984",836.0,2,Mikkeller Baghaven, 1432 ,False,False,False,False,False,False,False,False,False
1525,"55.68377,12.56931",835.0,2,Omegn, 1360 ,False,False,False,False,False,False,False,False,False
1526,"55.70125,12.577309",834.0,1,Olufs, 2100 ,False,False,False,False,False,False,False,False,False
1527,"55.684513,12.56765",833.0,99,Barkowski, 1364 ,False,False,False,False,False,False,False,False,False
1528,"55.67186,12.488498",832.0,99,Chai Shai, ,False,False,False,False,False,False,False,False,False
1529,"55.71596,12.531419",826.0,2,Måltid, ,False,False,False,False,False,False,False,False,False
1530,"55.679165,12.584848",823.0,2,Classic Pizza Magasin, 1095 ,True,False,False,False,False,False,False,False,False
1531,"55.676437,12.573297",822.0,2,Drop Inn, ,False,False,False,False,False,False,False,False,False
1532,"55.67127,12.5438",818.0,2,Izumi Vesterbro, 1620 ,False,True,True,False,False,False,False,False,False
1533,"55.685658,12.569092",810.0,1,PzNordic, 1123 ,True,False,False,False,True,True,False,False,False
1534,"55.683907,12.569283",803.0,2,Hav Torvehallerne, 1362 ,False,False,False,False,False,False,False,False,False
1535,"55.66845,12.550924",802.0,1,Bagerdygtigt, 1650 ,False,False,False,False,True,False,False,False,False
1536,"55.68924,12.55994",799.0,1,Ritas Smørrebrød, 2200 ,False,False,False,False,False,False,False,False,False
1537,"55.67107,12.546754",798.0,1,Kiin Kiin Street at WestMarket, 1620 ,False,False,False,True,False,False,False,False,False
1538,"55.691536,12.577372",797.0,1,Cafe Marzano, 2100 ,False,False,False,False,False,True,False,False,False
1539,"55.69369,12.54277",791.0,2,Terroiristen, 2200 ,False,False,False,False,False,True,False,False,False
1540,"55.6738,12.56578",785.0,99,Hallernes smørrebrød, 1577 ,False,False,False,False,False,False,False,False,False
1541,"55.67807,12.588567",780.0,2,Cholon by Lâm Lê, 1057 ,False,False,False,False,True,False,False,False,False
1542,"55.6905,12.575507",779.0,2,Gravy, 2100 ,False,False,False,False,False,False,False,False,False
1543,"55.668205,12.596607",776.0,2,Restaurant Barshu, 2300 ,False,False,False,False,False,False,False,False,False
1544,"55.671726,12.589703",770.0,2,Sofie Kaelderen, 1415 ,False,False,False,False,False,False,False,False,False
1545,"55.67407,12.56571",768.0,2,La Baracca, 1577 ,False,False,False,False,False,True,False,False,False
1546,"55.664307,12.512847",763.0,2,Sushi2500, 2500 ,False,True,False,False,False,False,False,False,False
1547,"55.659966,12.614319",759.0,2,MD Thai, 2300 ,False,False,False,True,False,False,False,False,False
1548,"55.68194,12.584619",755.0,2,Boltens Food Court, 1123 ,False,False,False,False,False,False,False,False,False
1549,"55.664356,12.61416",750.0,1,Wanthanas Thai Kichen, 2300 ,False,False,False,False,False,False,False,False,False
1550,"55.681137,12.578538",748.0,99,Bo-Bi Bar, 1115 ,False,False,False,False,False,False,False,False,False
1551,"55.66693,12.59772",747.0,2,Deep, ,False,False,False,False,False,False,False,False,False
1552,"55.67248,12.55751",744.0,1,Dia'legd Olbar, 1655 ,False,False,False,False,False,False,False,False,False
1553,"55.681835,12.585504",744.0,2,Peter Beier Chokolade A/S, 1264 ,False,False,False,False,False,False,False,False,False
1554,"55.67848,12.574715",742.0,2,Bar Rye, 1209 ,False,False,False,False,False,False,False,False,False
1555,"55.68509,12.56603",741.0,2,Mikropolis, 1363 ,False,False,False,False,False,False,False,False,False
1556,"55.67657,12.574008",739.0,2,Sing Tehus, 1208 ,False,False,False,False,False,False,False,False,False
1557,"55.678486,12.589963",736.0,2,Lomos Food Shop, 1000 ,False,False,False,False,False,False,False,False,False
1558,"55.67805,12.572072",735.0,2,Huset med det Gronne Trae, ,False,False,False,False,False,False,False,False,False
1559,"55.673466,12.562878",733.0,2,Vaertshuset Pinden, V ,False,False,False,False,False,False,False,False,False
1560,"55.669006,12.552714",730.0,1,Isted Grill, 1650 ,False,False,False,False,False,False,False,False,False
1561,"55.663284,12.597796",712.0,1,Pizzaria Cavallino, 2300 ,True,False,False,False,False,True,False,False,False
1562,"55.672024,12.577908",710.0,1,Lillians Smorresbord, 1552 ,False,False,False,False,False,False,False,False,False
1563,"55.674877,12.594305",707.0,2,Undici, 1403 ,False,False,False,False,False,True,False,False,False
1564,"55.652435,12.538718",704.0,1,Rumbles Sydhavn, 2450 ,False,False,False,False,False,False,False,False,False
1565,"55.69014,12.56041",695.0,1,Smag, ,False,False,False,False,False,False,False,False,False
1566,"55.675262,12.56565",694.0,2,Peter Beier Chokolade, 1620 ,False,False,False,False,False,False,False,False,False
1567,"55.675,12.572222",692.0,99,Little Italy Pizza, 1552 ,True,False,False,False,False,True,False,False,False
1568,"55.66643,12.552847",689.0,2,Kihoskh, ,False,False,False,False,True,False,False,False,False
1569,"55.69895,12.57935",682.0,2,Gourmandiet, 2100 ,False,False,False,False,False,False,False,False,True
1570,"55.68828,12.554453",678.0,1,Fætter Fætter, 2200 ,False,False,False,False,False,False,False,False,False
1571,"55.677166,12.565797",666.0,2,Godtfolk, 1553 ,False,False,False,False,False,False,False,False,False
1572,"55.678387,12.582046",663.0,2,Bar 25, 1067 ,False,False,False,False,False,False,False,False,False
1573,"55.69593,12.55617",659.0,2,Restaurant Omar, 2200 ,False,False,False,False,False,False,False,False,False
1574,"55.67905,12.56834",656.0,1,Cafe Salonen, 1453 ,False,False,False,False,True,False,False,False,False
1575,"55.67424,12.57312",643.0,1,Iboo's Pizza & Pakistansk Takeaway, 1552 ,False,False,False,False,False,False,True,False,False
1576,"55.672024,12.547518",640.0,2,Kanagawa Sushi, 1620 ,False,False,False,False,False,False,False,False,False
1577,"55.67405,12.591654",637.0,1,Eiffel Bar, ,False,False,False,False,False,False,False,False,False
1578,"55.689316,12.560142",635.0,2,Plant Power Food, 2200 ,False,False,False,False,False,False,False,False,False
1579,"55.68138,12.56456",634.0,2,Orsted Olbar, 1364 ,False,False,False,False,False,False,False,False,False
1580,"55.6921,12.567214",632.0,2,Forketta, 2200 ,False,False,True,False,True,True,False,False,False
1581,"55.66796,12.54794",627.0,2,Mad Cafeen, 1668 ,False,False,False,False,True,True,False,False,False
1582,"55.682957,12.573336",626.0,2,Croissant'en, 1360 ,False,False,False,False,True,False,False,False,False
1583,"55.69018,12.57518",624.0,2,kruts karport, ,False,False,False,False,False,False,False,False,False
1584,"55.67995,12.567762",615.0,2,Teglkroen, 1452 ,False,False,False,False,False,False,False,False,False
1585,"55.6721,12.588536",613.0,3,Nabo, 1408 ,False,False,False,False,False,False,False,False,False
1586,"55.68795,12.56052",610.0,1,Nonsolo Pizza, ,True,False,False,False,False,True,False,False,False
1587,"55.68392,12.569289",609.0,1,Hav2Go Torvehallerne, 1362 ,False,False,True,False,False,False,False,False,False
1588,"55.652157,12.549234",607.0,2,Kellermans Café, 2450 ,False,False,False,False,True,False,False,False,True
1589,"55.676613,12.570989",596.0,2,Den Lille Gule, 1460 ,False,False,False,False,False,False,False,False,False
1590,"55.693832,12.542274",593.0,2,Vinbodegaen Nørrebro, 2200 ,False,False,False,False,False,False,False,False,False
1591,"55.6974,12.573615",593.0,2,Veggie Heroes, ,False,False,False,False,False,False,False,False,False
1592,"55.67753,12.576107",591.0,2,Café Grabow, 1208 ,False,False,False,False,False,False,False,False,False
1593,"55.68592,12.55232",590.0,2,Olsnedkeren, ,False,False,False,False,False,False,False,False,False
1594,"55.678604,12.569442",588.0,2,Ferment, 1455 ,False,False,False,False,False,False,False,False,False
1595,"55.683292,12.586671",586.0,1,Reinh. van Hauen Store Kongensgade, 1264 ,False,False,False,False,False,False,False,False,False
1596,"55.669857,12.555244",584.0,99,Wrap House, 1650 ,False,False,False,False,False,False,False,False,False
1597,"55.67373,12.556",581.0,2,Kennedy's Irish Bar, 1610 ,False,False,False,False,False,False,False,False,False
1598,"55.702614,12.583753",580.0,2,Savana Cafe og Restaurant, ,False,False,False,False,False,False,False,False,False
1599,"55.6867,12.58794",569.0,1,Fabro, 1300 ,False,False,False,False,False,False,False,False,False
1600,"55.706604,12.596761",568.0,2,Bar Uno, ,True,False,False,False,False,True,False,False,False
1601,"55.681404,12.583322",562.0,1,Fredco's Deli, 1107 ,False,False,False,False,False,False,False,False,False
1602,"55.66185,12.5979",558.0,2,Restaurant Menu'en, 2300 ,False,False,False,False,False,False,False,False,False
1603,"55.68224,12.58275",553.0,1,Suphan Thai Takeaway, ,False,False,False,True,False,False,False,False,False
1604,"55.673588,12.596818",552.0,2,CaféLoppen, 1407 ,False,False,False,True,False,False,False,False,False
1605,"55.683765,12.56981",549.0,2,Vita Boost Torvehallerne, 1361 ,False,False,False,False,False,False,False,False,False
1606,"55.677654,12.578364",544.0,99,Pizzeria Luca, 1202 ,False,False,False,False,False,True,False,False,False
1607,"55.672512,12.590291",540.0,2,The Packhouse, 1414 ,False,False,False,False,True,False,False,False,False
1608,"55.706406,12.583497",535.0,2,Cafe Baryl, 2100 ,False,False,False,False,False,False,False,False,False
1609,"55.6819,12.582582",527.0,2,Hafnia Bar, 1110 ,False,False,False,False,True,False,False,False,False
1610,"55.67863,12.569248",526.0,2,Urten, 1454 ,False,False,False,False,False,False,False,False,False
1611,"55.669147,12.560713",525.0,2,Spisehuset, 1715 ,False,False,False,False,False,False,False,False,False
1612,"55.671906,12.592381",525.0,2,WOK Christianshavn, 1400 ,False,False,False,True,False,False,False,False,False
1613,"55.69353,12.491707",524.0,2,O Tempo, 2720 ,False,False,False,False,False,False,False,False,False
1614,"55.690468,12.575319",519.0,99,Honen & Aegget, 2100 ,False,False,False,False,True,False,False,False,False
1615,"55.677223,12.57083",517.0,2,Mega Bar, 1459 ,False,False,False,False,False,False,False,False,False
1616,"55.67691,12.572205",510.0,1,Domhusets Smørrebrød, 1458 ,False,False,False,False,False,False,False,False,False
